ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","371012","Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2014,"2014","01000US","United States","true","true",2641,1261.1885448657795,33086.574403634986,12078.178450839972,26,"firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers","Washington","04000US53","washington"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","371011","Firstline supervisors of housekeeping & janitorial workers",2014,"2014","01000US","United States","true","true",4613,1666.3024562139633,30480.843052243657,6177.214126897427,40,"firstline-supervisors-of-housekeeping-janitorial-workers","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","3590XX","Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers",2014,"2014","01000US","United States","true","true",5501,1819.3769687096922,17585.348300309033,15983.003014782302,49,"miscellaneous-food-preparation-serving-related-workers-including-dining-room-cafeteria-attendants-bartender-helpers","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","359031","Hosts & hostesses, restaurant, lounge, & coffee shop",2014,"2014","01000US","United States","true","true",6361,1956.1682896857878,8661.117119949693,2037.7230826384935,56,"hosts-hostesses-restaurant-lounge-coffee-shop","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","359021","Dishwashers",2014,"2014","01000US","United States","true","true",9802,2426.9857530181594,9857.500918179963,1894.6121595330683,64,"dishwashers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5170XX","Miscellaneous woodworkers, including model makers & patternmakers",2014,"2014","01000US","United States","true","true",467,530.5197642033746,33483.167023554604,18768.4746297474,8,"miscellaneous-woodworkers-including-model-makers-patternmakers","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353041","Food servers, nonrestaurant",2014,"2014","01000US","United States","true","true",4032,1557.979617477207,22017.98511904762,6572.725822997274,40,"food-servers-nonrestaurant","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353031","Waiters & waitresses",2014,"2014","01000US","United States","true","true",38046,4760.330362945223,17797.85004993955,1730.5888779159955,311,"waiters-waitresses","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518010","Power plant operators, distributors, & dispatchers",2014,"2014","01000US","United States","true","true",673,636.849343468668,106043.45319465082,16786.220049948883,6,"power-plant-operators-distributors-dispatchers","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353022","Counter attendants, cafeteria, food concession, & coffee shop",2014,"2014","01000US","United States","true","true",2957,1334.4430943703337,6979.839702401082,2180.903300913641,28,"counter-attendants-cafeteria-food-concession-coffee-shop","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353021","Combined food preparation & serving workers, including fast food",2014,"2014","01000US","United States","true","true",12762,2768.0126271308004,12435.913963328632,2175.360531797738,94,"combined-food-preparation-serving-workers-including-fast-food","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353011","Bartenders",2014,"2014","01000US","United States","true","true",10846,2552.5469681628088,22972.770145675826,3457.9379010170783,79,"bartenders","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352021","Food preparation workers",2014,"2014","01000US","United States","true","true",33190,4449.5777189999135,13051.12395299789,1411.0270087431632,250,"food-preparation-workers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518021","Stationary engineers & boiler operators",2014,"2014","01000US","United States","true","true",1462,938.5326917239918,59706.41928864569,12958.505005247414,18,"stationary-engineers-boiler-operators","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352010","Cooks",2014,"2014","01000US","United States","true","true",46377,5248.825718129172,18067.09101494275,1353.2351775828645,379,"cooks","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","351012","Firstline supervisors of food preparation & serving workers",2014,"2014","01000US","United States","true","true",13358,2831.6455236266756,27216.838823177124,4011.6965575119552,107,"firstline-supervisors-of-food-preparation-serving-workers","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","351011","Chefs & head cooks",2014,"2014","01000US","United States","true","true",7678,2148.7118450321077,27985.231570721542,4109.477858473229,70,"chefs-head-cooks","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","33909X","Lifeguards & other recreational, & all other protective service workers",2014,"2014","01000US","United States","true","true",3662,1484.8608924123675,11506.81758601857,6247.708079321203,49,"lifeguards-other-recreational-all-other-protective-service-workers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518031","Water & wastewater treatment plant & system operators",2014,"2014","01000US","United States","true","true",982,769.2437636250442,50207.65478615071,17017.192387073952,12,"water-wastewater-treatment-plant-system-operators","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339093","Transportation security screeners",2014,"2014","01000US","United States","true","true",495,546.1901080641865,42915.923232323235,14442.519112662776,6,"transportation-security-screeners","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339091","Crossing guards",2014,"2014","01000US","United States","true","true",985,770.4175229639053,23879.914720812183,9800.658278082246,12,"crossing-guards","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339030","Security guards & gaming surveillance officers",2014,"2014","01000US","United States","true","true",19086,3381.7049288844973,34104.801110761815,6450.898842076992,178,"security-guards-gaming-surveillance-officers","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339021","Private detectives & investigators",2014,"2014","01000US","United States","true","true",1562,970.0842586510174,65857.5128040973,15956.651242012453,14,"private-detectives-investigators","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518090","Miscellaneous plant & system operators",2014,"2014","01000US","United States","true","true",444,517.292486712204,67687.12387387388,20139.215856195544,8,"miscellaneous-plant-system-operators","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","3330XX","Miscellaneous law enforcement workers",2014,"2014","01000US","United States","true","true",477,536.1689250327848,50814.46960167715,16958.606518130822,5,"miscellaneous-law-enforcement-workers","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333050","Police officers",2014,"2014","01000US","United States","true","true",11724,2653.4882704982774,67187.66726373251,7250.561373400831,137,"police-officers","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333021","Detectives & criminal investigators",2014,"2014","01000US","United States","true","true",1996,1096.5281898902047,74882.125751503,16114.937031122503,22,"detectives-criminal-investigators","Washington","04000US53","washington"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333010","Bailiffs, correctional officers, & jailers",2014,"2014","01000US","United States","true","true",8713,2288.5884592063085,52641.638471249855,5218.928415536102,77,"bailiffs-correctional-officers-jailers","Washington","04000US53","washington"
